FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
gimplify.c,unshare_body-0,"set(['2', '6'])","set(['2', '6'])",set([]),set([]),subset
gimplify.c,gimplify_cond_expr-5,"set(['99', '98', '62', '111'])","set(['99', '98', '62'])",set(['111']),set([]),subset
gimplify.c,gimplify_asm_expr-2,"set(['25', '15', '17', '46', '47', '45', '43', '1', '89'])","set(['25', '15', '17'])","set(['46', '47', '45', '43', '1', '89'])",set([]),subset
gimplify.c,shortcut_cond_expr-9,"set(['134', '32', '67', '6'])","set(['134', '32', '67', '6'])",set([]),set([]),subset
gimplify.c,gimplify_cond_expr-4,"set(['25', '111', '20'])",set(['20']),"set(['25', '111'])",set([]),subset
gimplify.c,gimplify_decl_expr-1,set(['25']),set(['25']),set([]),set([]),subset
gimplify.c,gimplify_decl_expr-0,set(['25']),set(['25']),set([]),set([]),subset
gimplify.c,gimplify_cond_expr-7,"set(['62', '111'])",set(['62']),set(['111']),set([]),subset
gimplify.c,omp_notice_variable-4,"set(['12', '15', '14', '54', '31', '50', '41', '76', '38', '69'])","set(['12', '54', '31', '50', '41', '76', '38', '69'])","set(['15', '14'])",set([]),subset
gimplify.c,omp_notice_variable-5,"set(['38', '54', '31', '50', '53', '41', '76', '69'])","set(['38', '54', '31', '50', '53', '41', '76', '69'])",set([]),set([]),subset
gimplify.c,omp_notice_variable-6,"set(['54', '76', '69'])","set(['54', '76', '69'])",set([]),set([]),subset
gimplify.c,gimplify_cond_expr-6,"set(['25', '111', '109', '20', '110'])","set(['109', '111', '110'])","set(['25', '20'])",set([]),subset
gimplify.c,omp_notice_variable-0,"set(['76', '12', '15', '14'])",set(['76']),"set(['12', '15', '14'])",set([]),subset
gimplify.c,omp_notice_variable-1,"set(['69', '66', '76'])",{},"set(['69', '66', '76'])",set([]),subset
gimplify.c,omp_notice_variable-2,"set(['54', '31', '50', '76', '69'])",set(['31']),"set(['54', '69', '50', '76'])",set([]),subset
gimplify.c,omp_notice_variable-3,"set(['54', '76', '20', '69'])",set(['20']),"set(['54', '69', '76'])",set([]),subset
gimplify.c,gimplify_cond_expr-1,"set(['25', '111'])","set(['25', '111'])",set([]),set([]),subset
gimplify.c,gimplify_modify_expr_to_memset-2,set(['6']),set(['6']),set([]),set([]),subset
gimplify.c,omp_check_private-2,set(['10']),set(['10']),set([]),set([]),subset
gimplify.c,gimplify_cond_expr-0,"set(['25', '111'])","set(['25', '111'])",set([]),set([]),subset
gimplify.c,voidify_wrapper_expr-3,"set(['19', '3', '14', '36'])","set(['19', '3', '14'])",set(['36']),set([]),subset
gimplify.c,voidify_wrapper_expr-2,set(['36']),set(['36']),set([]),set([]),subset
gimplify.c,voidify_wrapper_expr-1,"set(['33', '36', '34'])","set(['33', '36', '34'])",set([]),set([]),subset
gimplify.c,voidify_wrapper_expr-0,set(['36']),set(['36']),set([]),set([]),subset
gimplify.c,gimple_regimplify_operands-7,"set(['91', '93', '92'])","set(['91', '93', '92'])",set([]),set([]),subset
gimplify.c,gimple_regimplify_operands-6,"set(['99', '95'])",set(['95']),set(['99']),set([]),subset
gimplify.c,gimple_regimplify_operands-5,"set(['9', '93', '5'])","set(['9', '5'])",set(['93']),set([]),subset
gimplify.c,gimplify_cond_expr-2,"set(['25', '111', '20'])",set(['20']),"set(['25', '111'])",set([]),subset
gimplify.c,gimple_regimplify_operands-3,"set(['93', '42', '21'])",set(['42']),"set(['93', '21'])",set([]),subset
gimplify.c,gimple_regimplify_operands-2,"set(['21', '61', '80', '92', '93', '79', '58'])","set(['21', '61', '80', '92', '79', '58'])",set(['93']),set([]),subset
gimplify.c,gimple_regimplify_operands-1,"set(['77', '58', '76', '57', '60', '61', '74', '80', '92', '93', '79', '78'])","set(['77', '58', '76', '57', '60', '61', '74', '80', '79', '78'])","set(['93', '92'])",set([]),subset
gimplify.c,gimple_regimplify_operands-0,"set(['91', '88', '92', '93'])",set(['88']),"set(['91', '93', '92'])",set([]),subset
gimplify.c,optimize_compound_literals_in_ctor-2,"set(['24', '28', '4'])","set(['24', '28', '4'])",set([]),set([]),subset
gimplify.c,gimplify_compound_expr-0,set(['9']),set(['9']),set([]),set([]),subset
gimplify.c,gimplify_compound_expr-1,set(['9']),set(['9']),set([]),set([]),subset
gimplify.c,gimplify_compound_expr-2,set(['1']),set(['1']),set([]),set([]),subset
gimplify.c,force_gimple_operand-0,set(['18']),set(['18']),set([]),set([]),subset
gimplify.c,gimplify_modify_expr_complex_part-0,{},{},set([]),set([]),subset
gimplify.c,force_gimple_operand_gsi-0,{},{},set([]),set([]),subset
gimplify.c,gimple_fold_indirect_ref-2,"set(['68', '54'])",{},"set(['68', '54'])",set([]),subset
gimplify.c,gimple_fold_indirect_ref-3,"set(['68', '59', '67'])","set(['68', '59', '67'])",set([]),set([]),subset
gimplify.c,gimple_fold_indirect_ref-0,"set(['25', '26', '38', '15', '49', '39', '67', '28', '36', '41', '65', '54', '68', '52', '51'])","set(['52', '39', '38', '49', '54', '51', '26', '36', '65', '67', '68', '41'])","set(['25', '15', '28'])",set([]),subset
gimplify.c,gimple_fold_indirect_ref-1,"set(['68', '62', '67'])",set(['62']),"set(['68', '67'])",set([]),subset
gimplify.c,gimple_fold_indirect_ref-6,"set(['68', '25', '26', '12', '28'])",set(['12']),"set(['68', '25', '26', '28'])",set([]),subset
gimplify.c,gimplify_body-1,"set(['19', '15'])","set(['19', '15'])",set([]),set([]),subset
gimplify.c,gimple_fold_indirect_ref-4,"set(['68', '41'])",{},"set(['68', '41'])",set([]),subset
gimplify.c,gimple_fold_indirect_ref-5,"set(['25', '26', '38', '15', '49', '39', '67', '28', '36', '41', '65', '54', '68', '52', '51'])","set(['52', '39', '38', '15', '49', '54', '51', '26', '36', '65', '67', '68', '41'])","set(['25', '28'])",set([]),subset
gimplify.c,gimplify_compound_lval-0,"set(['56', '57', '27', '58'])",{},"set(['27', '57', '56', '58'])",set([]),subset
gimplify.c,gimplify_compound_lval-1,"set(['47', '27', '58'])",{},"set(['47', '27', '58'])",set([]),subset
gimplify.c,gimplify_compound_lval-2,set(['27']),set(['27']),set([]),set([]),subset
gimplify.c,gimplify_compound_lval-3,"set(['39', '27', '58', '46', '47', '57', '56', '40', '55', '88', '64', '87', '78'])","set(['39', '58', '46', '47', '57', '56', '40', '55', '88', '64', '87', '78'])",set(['27']),set([]),subset
gimplify.c,gimplify_compound_lval-4,set(['5']),set(['5']),set([]),set([]),subset
gimplify.c,gimplify_compound_lval-5,"set(['39', '27', '58', '46', '47', '57', '56', '40', '55', '88', '64', '95', '87', '78'])","set(['39', '27', '58', '46', '47', '57', '56', '40', '55', '88', '64', '95', '87', '78'])",set([]),set([]),subset
gimplify.c,gimplify_scan_omp_clauses-4,"set(['1', '11', '44', '30', '6'])","set(['11', '44', '30', '6'])",set(['1']),set([]),subset
gimplify.c,optimize_compound_literals_in_ctor-3,set(['4']),set(['4']),set([]),set([]),subset
gimplify.c,lookup_tmp_var-1,"set(['9', '10'])","set(['9', '10'])",set([]),set([]),subset
gimplify.c,lookup_tmp_var-0,"set(['9', '10'])",set(['9']),set(['10']),set([]),subset
gimplify.c,gimplify_omp_workshare-0,"set(['5', '6'])",set(['6']),set(['5']),set([]),subset
gimplify.c,shortcut_cond_expr-5,"set(['74', '134'])",set(['74']),set(['134']),set([]),subset
gimplify.c,generic_expr_could_trap_p-0,set(['14']),set(['14']),set([]),set([]),subset
gimplify.c,generic_expr_could_trap_p-1,set(['14']),set(['14']),set([]),set([]),subset
gimplify.c,generic_expr_could_trap_p-2,"set(['8', '14'])",set(['8']),set(['14']),set([]),subset
gimplify.c,gimplify_seq_add_seq-0,set(['5']),set(['5']),set([]),set([]),subset
gimplify.c,internal_get_tmp_var-0,set(['17']),set(['17']),set([]),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses_1-3,"set(['10', '43'])",set(['10']),set(['43']),set([]),subset
gimplify.c,gimplify_init_ctor_preeval_1-2,"set(['19', '25', '21'])","set(['19', '25'])",set(['21']),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses_1-1,"set(['27', '20', '22', '36', '35', '43', '15'])","set(['20', '15', '22'])","set(['27', '36', '35', '43'])",set([]),subset
gimplify.c,rhs_predicate_for-0,set(['3']),set(['3']),set([]),set([]),subset
gimplify.c,shortcut_cond_r-0,"set(['46', '45', '48'])","set(['46', '48'])",set(['45']),set([]),subset
gimplify.c,shortcut_cond_r-1,"set(['46', '18', '45'])","set(['46', '18', '45'])",set([]),set([]),subset
gimplify.c,shortcut_cond_r-2,"set(['46', '3'])","set(['46', '3'])",set([]),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses_1-4,"set(['33', '43', '36', '35', '34'])","set(['36', '35', '34'])","set(['33', '43'])",set([]),subset
gimplify.c,omp_notice_variable-7,"set(['54', '76', '69'])","set(['69', '76'])",set(['54']),set([]),subset
gimplify.c,zero_sized_field_decl-0,set(['5']),set(['5']),set([]),set([]),subset
gimplify.c,goa_stabilize_expr-1,set(['17']),set(['17']),set([]),set([]),subset
gimplify.c,gimplify_init_ctor_preeval_1-1,"set(['9', '25', '21'])",set(['9']),"set(['25', '21'])",set([]),subset
gimplify.c,gimplify_body-0,"set(['27', '21'])",set(['21']),set(['27']),set([]),subset
gimplify.c,gimplify_expr-9,"set(['150', '264', '336', '260', '244', '335', '258', '242', '117', '149', '61', '108', '259', '266', '265', '127', '247', '180'])","set(['150', '264', '336', '260', '265', '335', '258', '242', '180', '149', '244', '108', '259', '266', '117', '127', '247'])",set(['61']),set([]),subset
gimplify.c,gimplify_expr-8,"set(['244', '260', '336', '258', '61', '180', '259', '266', '265', '247'])","set(['260', '336', '258', '244', '180', '259', '247'])","set(['61', '266', '265'])",set([]),subset
gimplify.c,gimplify_init_ctor_eval-2,"set(['3', '15'])",{},"set(['3', '15'])",set([]),subset
gimplify.c,gimplify_expr-1,"set(['210', '336', '61', '260', '266', '265'])",set(['210']),"set(['61', '260', '336', '266', '265'])",set([]),subset
gimplify.c,gimplify_expr-0,set(['336']),set(['336']),set([]),set([]),subset
gimplify.c,gimplify_expr-3,"set(['336', '49'])","set(['336', '49'])",set([]),set([]),subset
gimplify.c,gimplify_expr-2,"set(['47', '336'])","set(['47', '336'])",set([]),set([]),subset
gimplify.c,gimplify_expr-5,"set(['336', '61', '260', '266', '265', '166', '167'])","set(['166', '167'])","set(['61', '260', '336', '266', '265'])",set([]),subset
gimplify.c,gimplify_expr-4,"set(['336', '61', '260', '169', '265', '266'])",set(['169']),"set(['61', '260', '336', '266', '265'])",set([]),subset
gimplify.c,gimplify_expr-7,"set(['150', '336', '61', '260', '137', '266', '265'])",set(['137']),"set(['150', '336', '61', '260', '266', '265'])",set([]),subset
gimplify.c,gimplify_expr-6,"set(['61', '336'])","set(['61', '336'])",set([]),set([]),subset
gimplify.c,gimplify_init_constructor-3,"set(['151', '158', '148', '115', '137', '136'])","set(['115', '137', '148'])","set(['151', '158', '136'])",set([]),subset
gimplify.c,gimplify_init_constructor-2,"set(['151', '129', '136', '148', '158'])",set(['129']),"set(['151', '158', '136', '148'])",set([]),subset
gimplify.c,gimplify_modify_expr_to_memset-3,set(['16']),set(['16']),set([]),set([]),subset
gimplify.c,gimplify_init_constructor-0,"set(['151', '109', '158', '148', '61', '63', '65', '81'])","set(['151', '61', '81', '158'])","set(['63', '109', '65', '148'])",set([]),subset
gimplify.c,gimplify_init_constructor-7,"set(['151', '158', '108', '109'])","set(['151', '158', '108', '109'])",set([]),set([]),subset
gimplify.c,gimplify_init_constructor-6,"set(['77', '151', '81', '158'])","set(['77', '151', '81', '158'])",set([]),set([]),subset
gimplify.c,gimplify_init_constructor-5,"set(['151', '158', '101', '104', '109'])","set(['101', '104'])","set(['151', '158', '109'])",set([]),subset
gimplify.c,gimplify_init_constructor-4,"set(['151', '103', '109', '104', '158'])","set(['103', '104'])","set(['151', '158', '109'])",set([]),subset
gimplify.c,gimplify_init_constructor-9,"set(['151', '143', '158', '148', '108', '109', '137', '7'])","set(['151', '143', '158', '148', '108', '109', '137'])",set(['7']),set([]),subset
gimplify.c,gimplify_init_constructor-8,"set(['151', '49', '158', '50', '65', '81'])","set(['151', '49', '158', '50', '65', '81'])",set([]),set([]),subset
gimplify.c,gimplify_cond_expr-3,"set(['88', '101', '111'])","set(['88', '101'])",set(['111']),set([]),subset
gimplify.c,gimplify_pure_cond_expr-1,{},{},set([]),set([]),subset
gimplify.c,gimplify_pure_cond_expr-0,{},{},set([]),set([]),subset
gimplify.c,gimplify_modify_expr-1,"set(['32', '30', '64'])","set(['30', '64'])",set(['32']),set([]),subset
gimplify.c,gimplify_modify_expr-0,"set(['32', '30', '64'])","set(['30', '64'])",set(['32']),set([]),subset
gimplify.c,gimplify_modify_expr-3,set(['64']),set(['64']),set([]),set([]),subset
gimplify.c,gimplify_modify_expr-2,"set(['54', '64'])",set(['54']),set(['64']),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses-1,"set(['1', '16'])",set(['16']),set(['1']),set([]),subset
gimplify.c,goa_lhs_expr_p-2,"set(['2', '20'])","set(['2', '20'])",set([]),set([]),subset
gimplify.c,zero_sized_type-0,set(['8']),set(['8']),set([]),set([]),subset
gimplify.c,omp_add_variable-2,"set(['41', '29', '40', '6'])","set(['41', '29', '40', '6'])",set([]),set([]),subset
gimplify.c,omp_add_variable-3,"set(['24', '40', '41'])",set(['41']),"set(['24', '40'])",set([]),subset
gimplify.c,omp_add_variable-0,set(['41']),set(['41']),set([]),set([]),subset
gimplify.c,omp_add_variable-1,"set(['24', '39', '38', '40', '41'])",set(['40']),"set(['24', '39', '38', '41'])",set([]),subset
gimplify.c,omp_check_private-1,set(['1']),set(['1']),set([]),set([]),subset
gimplify.c,omp_check_private-0,set(['10']),set(['10']),set([]),set([]),subset
gimplify.c,gimplify_omp_atomic-0,set(['10']),set(['10']),set([]),set([]),subset
gimplify.c,gimplify_omp_atomic-1,set(['10']),set(['10']),set([]),set([]),subset
gimplify.c,compare_case_labels-0,set(['5']),set(['5']),set([]),set([]),subset
gimplify.c,compare_case_labels-1,set(['5']),set(['5']),set([]),set([]),subset
gimplify.c,gimple_push_cleanup-0,set(['7']),set(['7']),set([]),set([]),subset
gimplify.c,gimple_push_cleanup-1,"set(['7', '6'])",set(['6']),set(['7']),set([]),subset
gimplify.c,gimplify_type_sizes-1,set(['39']),set(['39']),set([]),set([]),subset
gimplify.c,gimplify_type_sizes-0,set(['39']),set(['39']),set([]),set([]),subset
gimplify.c,gimplify_type_sizes-3,"set(['24', '39', '35', '7', '34'])","set(['35', '7', '34'])","set(['24', '39'])",set([]),subset
gimplify.c,gimplify_type_sizes-2,"set(['26', '39', '34'])",set(['26']),"set(['39', '34'])",set([]),subset
gimplify.c,annotate_all_with_location-0,set(['7']),set(['7']),set([]),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses_1-2,"set(['25', '27', '20', '22', '36', '35', '43', '15'])","set(['25', '20', '43'])","set(['35', '27', '15', '36', '22'])",set([]),subset
gimplify.c,canonicalize_component_ref-0,"set(['11', '8', '12'])","set(['11', '8', '12'])",set([]),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses-3,"set(['1', '16'])",set(['16']),set(['1']),set([]),subset
gimplify.c,gimplify_init_ctor_eval-3,"set(['15', '32', '42', '34', '3', '37', '47'])","set(['15', '32', '42', '34', '37', '47'])",set(['3']),set([]),subset
gimplify.c,gimplify_and_return_first-1,set(['3']),set(['3']),set([]),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses_1-0,"set(['25', '27', '36', '35', '43'])",set(['43']),"set(['25', '27', '36', '35'])",set([]),subset
gimplify.c,goa_stabilize_expr-2,"set(['10', '12', '15', '17', '16', '6'])","set(['10', '16', '12', '15', '6'])",set(['17']),set([]),subset
gimplify.c,shortcut_cond_expr-8,"set(['60', '134', '71', '34'])","set(['60', '134', '71', '34'])",set([]),set([]),subset
gimplify.c,goa_stabilize_expr-0,set(['17']),set(['17']),set([]),set([]),subset
gimplify.c,gimplify_modify_expr_rhs-1,"set(['60', '59', '58', '57', '56', '1', '63', '81'])","set(['60', '57', '56', '59', '58'])","set(['1', '63', '81'])",set([]),subset
gimplify.c,create_tmp_var_name-0,set(['2']),set(['2']),set([]),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses-0,"set(['1', '19'])","set(['1', '19'])",set([]),set([]),subset
gimplify.c,gimplify_one_sizepos-1,set(['23']),set(['23']),set([]),set([]),subset
gimplify.c,gimplify_one_sizepos-0,set(['23']),set(['23']),set([]),set([]),subset
gimplify.c,omp_firstprivatize_type_sizes-1,set(['18']),set(['18']),set([]),set([]),subset
gimplify.c,omp_firstprivatize_type_sizes-0,"set(['9', '18', '17'])",set(['9']),"set(['18', '17'])",set([]),subset
gimplify.c,shortcut_cond_expr-6,"set(['103', '134', '78'])","set(['103', '134', '78'])",set([]),set([]),subset
gimplify.c,gimplify_and_return_first-0,set(['3']),set(['3']),set([]),set([]),subset
gimplify.c,gimplify_target_expr-2,"set(['9', '20', '21'])",set(['9']),"set(['20', '21'])",set([]),subset
gimplify.c,build_and_jump-0,set(['5']),set(['5']),set([]),set([]),subset
gimplify.c,gimplify_target_expr-1,set(['21']),set(['21']),set([]),set([]),subset
gimplify.c,gimplify_function_tree-0,set(['7']),set(['7']),set([]),set([]),subset
gimplify.c,gimplify_omp_parallel-0,{},{},set([]),set([]),subset
gimplify.c,shortcut_cond_expr-4,"set(['134', '133', '98', '130', '127', '129', '97'])","set(['133', '98', '130', '127', '129', '97'])",set(['134']),set([]),subset
gimplify.c,gimplify_adjust_omp_clauses-2,"set(['1', '16'])",set(['16']),set(['1']),set([]),subset
gimplify.c,gimplify_init_ctor_eval-0,"set(['32', '3', '47', '34'])","set(['32', '47', '34'])",set(['3']),set([]),subset
gimplify.c,gimplify_modify_expr_complex_part-2,{},{},set([]),set([]),subset
gimplify.c,gimple_regimplify_operands-4,"set(['91', '93', '92', '86'])","set(['91', '93', '92', '86'])",set([]),set([]),subset
gimplify.c,gimplify_modify_expr_rhs-0,"set(['1', '83', '80', '81', '78'])",set(['83']),"set(['1', '80', '81', '78'])",set([]),subset
gimplify.c,tree_operand_length-0,set(['3']),set(['3']),set([]),set([]),subset
gimplify.c,gimplify_asm_expr-11,"set(['1', '88', '51'])","set(['1', '88', '51'])",set([]),set([]),subset
gimplify.c,gimplify_asm_expr-10,"set(['1', '47', '75', '89', '51'])","set(['75', '51'])","set(['1', '47', '89'])",set([]),subset
gimplify.c,gimplify_scan_omp_clauses-3,"set(['1', '11', '44', '30'])","set(['11', '44', '30'])",set(['1']),set([]),subset
gimplify.c,shortcut_cond_expr-3,"set(['60', '134', '71', '34'])","set(['60', '134', '71', '34'])",set([]),set([]),subset
gimplify.c,gimplify_scalar_mode_aggregate_compare-1,{},{},set([]),set([]),subset
gimplify.c,gimplify_scalar_mode_aggregate_compare-0,{},{},set([]),set([]),subset
gimplify.c,shortcut_cond_expr-0,set(['134']),set(['134']),set([]),set([]),subset
gimplify.c,gimple_call_fndecl-1,set(['3']),set(['3']),set([]),set([]),subset
gimplify.c,gimple_call_fndecl-0,set(['3']),set(['3']),set([]),set([]),subset
gimplify.c,shortcut_cond_expr-1,"set(['60', '32', '134', '34', '6'])","set(['60', '32', '134', '34', '6'])",set([]),set([]),subset
gimplify.c,shortcut_cond_expr-7,set(['134']),set(['134']),set([]),set([]),subset
bt-load.c,ei_cond-0,set(['3']),set(['3']),set([]),set([]),subset
bt-load.c,dump_hard_reg_set-0,set(['1']),set(['1']),set([]),set([]),subset
bt-load.c,augment_live_range-1,"set(['24', '27', '14', '19', '18', '30', '32'])","set(['24', '27', '14', '19', '18', '30', '32'])",set([]),set([]),subset
